AMSWA,6.349999905,5.889999866,2.890147448,5.78000021,6.389999866,162000,03/06/2004
RRC,7.406670094,7.54666996,7.203249931,7.406670094,7.686669827,624400,14/05/2004
AAPL,96,95.09999847,91.56359863,95.02999878,96.56999969,34411900,20/06/2016
AAPL,27.23714256,27.03857231,18.16990089,26.98428535,27.35000038,109552800,08/10/2009
BRFS,15.31000042,15.22000027,13.62891102,15.18999958,15.38000011,2792200,13/10/2010
CAAS,8.930000305,9.289999962,9.103578568,8.729999542,9.390000343,156300,30/09/2009
RRC,3.458329916,3.958329916,3.757752419,3.416670084,3.958329916,520900,18/06/1999
AMSWA,4.960000038,4.980000019,2.377700567,4.920000076,5.019999981,158700,04/09/2003
RRC,4.333330154,4.5,3.948607445,4.25,4.5,69700,13/01/1995
AAPL,2.235489368,2.330357075,1.565998435,2.216517925,2.352678537,158636800,31/08/1999
GHDX,26.75,27.04000092,27.04000092,26.31999969,27.13999939,135100,14/04/2016
DSKE,9.670000076,9.369999886,9.369999886,9.340000153,9.739999771,432800,22/05/2018
RAVN,29.54999924,29.80999947,26.47747612,29.54999924,30.20000076,95000,01/10/2012
CAAS,17.20000076,16.5,16.16889572,16.39999962,17.64999962,53900,12/01/2004
FLWS,8.5,8.659999847,8.659999847,8.5,8.850000381,87900,20/06/2003
CAAS,12.55000019,12.39999962,12.15116978,12.31999969,12.63000011,145800,16/02/2011
MHD,12.06999969,12.17000008,6.580583572,12.06999969,12.17000008,21900,06/05/2009
AMSWA,5.75,5.789999962,2.877435446,5.590000153,5.849999905,111900,25/08/2004
GTS,24.36000061,24.39999962,24.39999962,24.12999916,24.70999908,213700,15/06/2015
AAPL,0.640625,0.640625,0.028932534,0.638392866,0.647321403,17690400,30/06/1986
RRC,36.22999954,36.54999924,36.13922119,35.99000168,36.79999924,3029000,17/08/2015
RAVN,0.322916657,0.326388896,3.88E-05,0.322916657,0.326388896,15200,04/10/1984
RAVN,30,29.57999992,26.95635605,28.95000076,30.79999924,241500,21/05/2014
AMSWA,8.420000076,8.449999809,6.667971134,8.270000458,8.460000038,29900,17/06/2013
CLWT,13.19999981,13.14500046,13.14500046,12.86999989,13.19999981,6200,17/08/2007
EGHT,14.69999981,14.25,14.25,14.25,15.44999981,899200,21/12/2016
RAVN,1.664999962,1.720833302,0.701439321,1.661666632,1.720833302,206400,17/05/2001
AMSWA,5.099999905,5.130000114,2.449317455,4.989999771,5.130000114,59000,23/09/2003
RRC,3.893330097,3.859999895,3.674252272,3.833329916,3.966670036,56700,26/12/2002
RAVN,14.75500011,14.20499992,11.1066103,13.94999981,14.75500011,83000,05/08/2009
CAAS,8.090000153,8.109999657,7.947257042,8.010000229,8.279999733,104400,26/10/2007
GTS,18.59000015,18.23999977,18.23999977,18.14999962,18.68000031,108500,03/03/2017
VIAV,2.488623381,2.506399393,2.506399393,2.488623381,2.559726954,482300,02/03/1995
AHH,14.05000019,13.77999973,12.86492538,13.67000008,14.14999962,331200,03/05/2017
EGHT,13.15999985,13.27000046,13.27000046,13.14000034,13.27999973,331100,30/08/2016
AMSWA,6.944444656,6.833333492,2.629911423,6.777777672,7,88200,03/08/1987
MHD,13.03999996,13.05000019,7.190004349,12.98999977,13.10999966,39400,23/07/2009
BRFS,12.90999985,13.06000042,13.06000042,12.69999981,13.06000042,2093700,05/06/2017
RRC,5.083330154,5.083330154,4.460459709,5.083330154,5.083330154,13600,03/07/1995
GTT,40.25,39.54999924,39.54999924,39.20000076,40.25,392900,01/12/2017
RAVN,0.472222209,0.475694448,0.000601318,0.472222209,0.475694448,22400,18/02/1987
GTN,16.45000076,16.09000015,16.09000015,16.06999969,16.54999924,1017900,03/06/2015
AAPL,0.542410731,0.540178597,0.024396079,0.540178597,0.542410731,9956800,08/01/1981
VIAV,98.62059021,94.92321014,94.92321014,93.99886322,98.76280212,1527100,09/07/1999
RAVN,15.39000034,14.875,10.18470669,14.875,15.60000038,84400,07/07/2006
GTS,14.19999981,14.35999966,14.35999966,14.19999981,14.64000034,132700,26/05/2009
RRC,41.90999985,42.90000153,41.55665207,40.88999939,43.5,6419300,05/08/2008
BRFS,25,25.35000038,24.25777817,24.84000015,25.44000053,1070900,10/09/2014
APO,16.37999916,16.28000069,13.97331619,16.28000069,16.45999908,703800,07/06/2016
RAVN,0.201388896,0.197916672,2.35E-05,0.197916672,0.208333328,170400,22/02/1983
AAPL,0.696428597,0.678571403,0.455999523,0.674107134,0.696428597,52917200,11/02/1998
GTN,10.14999962,9.869999886,9.869999886,9.869999886,10.18000031,736400,04/09/2014
AAPL,1.151785731,1.116071463,0.396651745,1.098214269,1.160714269,35117600,09/05/1994
AHL,26.94000053,26.73999977,23.13574791,26.09000015,27.31999969,465500,28/10/2011
CLWT,12.17185974,10.49298,10.49298,10.07326031,12.17185974,600,15/12/1997
DSKE,10.35999966,10.57999992,10.57999992,10.25,10.68000031,348000,13/03/2018
BRFS,5.021666527,4.976666451,4.284574509,4.958333492,5.134166718,194400,21/03/2006
RAVN,16.22999954,15.625,10.76503468,15.47000027,16.22999954,88200,09/11/2006
OXLC,10.55000019,10.5,8.76246357,10.43000031,10.55000019,62600,20/07/2017
AMSWA,5.135802269,5.086419582,1.928921461,5.086419582,5.185184956,54900,10/06/1983
RRC,13.83333015,13.37333012,12.79644108,13.24666977,13.83333015,748600,27/12/2004
FLWS,2.710000038,2.539999962,2.539999962,2.49000001,2.710000038,162600,08/06/2011
BRFS,16.27000046,15.47000027,14.30147648,15.44999981,16.5,2542700,21/06/2012
AMSWA,11.25,11,4.532499313,10.875,11.25,46300,22/04/1991
AAPL,5.544285774,5.32285738,3.576956987,5.26285696,5.651428699,688298100,14/04/2005
VIAV,1.102104664,1.102104664,1.102104664,1.102104664,1.102104664,32300,03/08/1994
EGHT,7.0625,6.5,6.5,6.5,7.5625,1621100,06/01/1999
OXLC,11.93000031,11.78999996,6.601397991,11.75,12,77600,03/11/2015
EGHT,3.829999924,4.260000229,4.260000229,3.829999924,4.440000057,6610500,19/01/2012
NSEC,5,5,1.1286273,5,5.277777672,10800,05/04/1982
VIAV,15.88168335,15.51763344,15.51763344,15.38111496,16.10921478,3199300,22/09/2004
AAPL,55.30285645,54.47428513,36.60668182,54.45428467,55.55571365,136910200,30/09/2011
MHD,15.43999958,15.59000015,11.41119099,15.39999962,15.75,90700,31/07/2013
CCNE,8,8,3.033728123,8,8,200,31/03/2000
PEZ,43.22999954,43.68000031,43.41009903,43.22999954,43.72000122,28100,18/05/2017
CCNE,14.02000046,14.19999981,7.330116749,14.02000046,14.19999981,1200,31/01/2003
RAVN,1.760416627,1.760416627,0.089126274,1.760416627,1.760416627,5600,09/10/1996
GHDX,19.69000053,19.27000046,19.27000046,18.70999908,19.69000053,205200,04/01/2007
GTS,19.19000053,19.36000061,19.36000061,19.19000053,19.57999992,46500,27/01/2011
RAVN,0.75,0.75,0.006746727,0.75,0.75,26400,06/06/1990
PEY,15.39999962,15.31000042,9.675426483,15.27000046,15.43999958,69000,26/06/2007
AAPL,1.776785731,1.741071463,0.281967014,1.741071463,1.803571463,53900000,05/11/1991
FLWS,6,6.093699932,6.093699932,5.75,6.25,111900,27/04/2000
FLWS,6,6.125,6.125,6,6.281199932,153100,19/03/2001
PEY,6.28000021,6.329999924,4.431573868,6.28000021,6.400000095,46500,11/06/2009
AAPL,1.526785731,1.508928537,0.667174399,1.495535731,1.540178537,51125200,24/10/1994
PEZ,50.13999939,50.38000107,50.30689621,50.13999939,50.43999863,3800,16/04/2018
AAPL,44.57143021,44.97142792,30.22077179,44.5357132,45.05714417,103431300,24/11/2010
AAPL,25.05714226,25.64999962,17.23678207,24.6771431,25.67142868,222087600,08/07/2008
RRC,2.666670084,2.666670084,2.33991909,2.666670084,2.833329916,28600,26/02/1993
GTS,20.85000038,20.64999962,20.64999962,20.56999969,20.85000038,38800,20/02/2008
AAPL,1.357142806,1.366071463,0.71425426,1.339285731,1.370535731,48829200,28/04/1995
GTN,8.989999771,9.220000267,7.572731495,8.909999847,9.359999657,1352800,01/11/2005
CLWT,4.344089985,4.029300213,4.029300213,4.029300213,4.344089985,4200,30/05/2000
AAPL,2.25,2.258928537,0.413830787,2.25,2.258928537,13540800,20/03/1992
GHDX,16,15.65999985,15.65999985,15.52000046,16,86700,18/05/2010
AAPL,0.314732134,0.314732134,0.014214239,0.314732134,0.319196433,29545600,17/07/1985
CLWT,3.440000057,3.440000057,3.440000057,3.440000057,3.440000057,1500,30/10/2014
PEY,7.849999905,7.78000021,5.632497311,7.75,7.900000095,214900,21/01/2010
AAPL,1.758928537,1.732142806,0.363527596,1.714285731,1.767857194,28562800,21/10/1992
RAVN,18.61499977,18.56999969,13.06470776,18.35000038,18.64999962,55400,06/07/2007
MHD,14.28999996,14.30000019,4.954944134,14.26000023,14.30000019,11000,08/10/2002
GTT,44.20000076,44.90000153,44.90000153,43.45000076,44.90000153,338800,05/07/2018
AMSWA,4.740740776,4.777777672,1.823663235,4.740740776,4.85185194,81000,30/12/1986
RRC,42.13000107,41.77999878,40.5099144,39.86999893,43.58000183,4571100,01/10/2008
RRC,15.97000027,16.11000061,16.11000061,15.89999962,16.39999962,4738900,09/08/2018
VIAV,11.73208237,12.58532429,12.58532429,11.66097832,12.72753143,3598900,08/01/1997
APO,25.59000015,25.60000038,23.28903198,25.5,25.87999916,787100,20/04/2017
PEZ,38.47999954,38.47999954,37.56591797,38.47000122,38.63000107,1300,31/07/2013
EGHT,1.070000052,1.139999986,1.139999986,1.070000052,1.139999986,282700,24/01/2008
FLWS,2.480000019,2.529999971,2.529999971,2.420000076,2.529999971,91900,10/06/2010
BRFS,16.90999985,16.93000031,16.93000031,16.78000069,17.04999924,1900600,12/08/2016
MHD,17.70000076,17.72999954,16.85144806,17.68000031,17.72999954,12900,20/09/2017
CLWT,9.350000381,9.18500042,9.18500042,9.18500042,9.734999657,3900,10/07/2008
AMSWA,3.555555582,3.679012299,1.395192027,3.555555582,3.703703642,64800,15/03/1985
CRCM,6.110000134,6.070000172,6.070000172,5.809999943,6.210000038,102900,15/04/2016
FLWS,2.799999952,2.799999952,2.799999952,2.700000048,2.819999933,70800,18/02/2011
AAPL,1.339285731,1.34375,0.902999043,1.330357194,1.348214269,63442400,02/11/1998
RAVN,1.625,1.666666627,0.036563005,1.625,1.6875,115200,27/09/1993
RRC,33.45000076,32.31000137,31.98236084,31.54999924,33.68000031,5022600,22/10/2015
CLWT,19.74500084,19.85499954,19.85499954,19.36000061,20.07500076,13600,20/03/2006
PEY,8.18999958,8.270000458,6.409948349,8.140000343,8.31000042,531100,05/10/2011
AMSWA,2,2.0625,0.973958731,2,2.25,141900,15/10/1998
AMSWA,7.360000134,7.440000057,5.285727501,7.329999924,7.489999771,47800,07/06/2011
RAVN,30.29000092,30.10000038,27.14025497,29.92000008,30.45999908,63200,23/08/2013
RRC,23.79999924,23.23999977,22.29372787,22.92667007,23.82666969,769600,02/09/2005
EGHT,3.828099966,3.75,3.75,3.5,3.859299898,183400,08/11/2000
AAPL,1.580357194,1.616071463,0.214287356,1.5625,1.642857194,116816000,09/01/1991
GHDX,29.86000061,29.86000061,29.86000061,29.78000069,30.17000008,49600,24/12/2013
AHH,9.550000191,9.590000153,7.55594492,9.460000038,9.590000153,72700,14/07/2014
CAAS,7.329999924,6.820000172,6.683143616,6.75,7.420000076,180900,06/06/2006
GHDX,31.46999931,31.45000076,31.45000076,30.98999977,31.93000031,229200,23/11/2016
AMSWA,10.94999981,10.80000019,9.687056541,10.77999973,10.96000004,28800,13/07/2016
AHL,25.87000084,25.23999977,18.75166702,25.19000053,25.87000084,88900,21/03/2005
RRD,5,5,1.128507972,4.9375,5.015625,682400,06/07/1982
RRC,49.06999969,48.72999954,47.64090347,48.20999908,49.31000137,1979000,15/02/2011
CCNE,14,14,4.830943108,14,14,1200,25/11/1998
AHL,28.95000076,28.97999954,24.2678299,28.80999947,29.03000069,487600,14/04/2010
GTN,14.89999962,15.25,12.32847691,14.89999962,15.5,210700,02/01/2004
RAVN,25.75,26.42000008,23.64180756,25.75,26.43000031,80300,12/02/2013
CLWT,4.138100147,4.269050121,4.269050121,3.876189947,4.269050121,1700,23/04/2002
MHD,16.77000046,16.47999954,7.031895161,16.42000008,16.77000046,153100,18/07/2005
GTT,12.88000011,13.03999996,13.03999996,12.72999954,13.17000008,310200,22/12/2014
FLWS,2.859999895,2.819999933,2.819999933,2.809999943,2.900000095,133500,13/04/2012
AHL,25.23999977,24.97999954,21.47811699,24.70999908,25.23999977,729200,23/06/2011
AHL,26.90999985,27.37000084,22.79638481,26.90999985,27.54000092,1103900,07/01/2010
AAPL,0.453125,0.448660702,0.020262852,0.4375,0.453125,23508800,23/07/1984
CCNE,12.10000038,12,4.023418427,12,12.60000038,6700,25/08/1998
FLWS,12.53999996,14.01000023,14.01000023,12.44999981,14.30000019,1040300,28/06/2001
MHF,8.5,8.5,2.050187349,8.5,8.625,15100,07/10/1994
RRC,89.54000092,90.61000061,89.29130554,89.01999664,90.76999664,1053300,05/05/2014
VIAV,72.17008209,74.08987427,74.08987427,71.81455994,75.72525787,1474900,11/05/1999
EGHT,2.75,2.619999886,2.619999886,2.589999914,2.75,445000,19/01/2011
RAVN,30.96999931,30.93000031,27.99694443,30.62999916,31.31999969,88300,08/10/2013
RAVN,16.35000038,15.78499985,10.74089527,15.56499958,16.35000038,184800,31/05/2006
OXLC,15.68000031,15.82999992,5.87145853,15.52999973,15.85000038,14400,04/01/2013
AMSWA,10.89999962,10.81999969,9.803025246,10.77000046,10.93999958,26600,29/09/2016
CLWT,12.86999989,12.64999962,12.64999962,12.48499966,12.97999954,1900,03/03/2008
BRFS,5.922500134,5.849999905,5.036456108,5.755000114,5.949999809,6014800,27/10/2006
AAPL,25.04000092,24.81999969,16.67901802,24.6785717,25.1785717,107846200,28/08/2008
RAVN,27.71500015,26.75,22.87139511,26.54999924,28.27499962,157600,10/03/2011
BRFS,12.81750011,12.98999977,11.44963646,12.58250046,13.02499962,585600,25/03/2008
FLWS,3.420000076,3.349999905,3.349999905,3.25999999,3.450000048,177800,28/06/2012
AMSWA,8.880000114,9,8.072546005,8.840000153,9.130000114,32300,18/05/2016
AMSWA,5.800000191,5.96999979,3.112931967,5.75,6.039999962,71000,08/09/2005
APO,11,10.35000038,7.16911602,10.28999996,11.17000008,384800,22/09/2011
GTN,15.43999958,15.85999966,15.85999966,15.31999969,15.97000027,234100,24/12/2015
FLWS,3.809999943,3.559999943,3.559999943,3.5,3.869999886,112700,12/01/2009
AAPL,0.370535702,0.368303567,0.016633691,0.368303567,0.372767866,30139200,22/05/1985
RRC,69.87000275,68.5,67.12014771,67.87999725,72.72000122,3206700,17/11/2011
MHF,9.875,9.875,2.129817486,9.875,10,22500,01/04/1993
BRFS,14,13.84000015,13.84000015,13.81999969,14.02999973,2357400,20/10/2017
CLWT,3.230000019,3.349999905,3.349999905,3.230000019,3.349999905,1900,01/08/2017
RRC,5.083330154,5.083330154,4.460459709,4.916669846,5.166669846,32100,28/10/1994
VIAV,624.0045776,598.9761353,598.9761353,582.1956787,639.362915,14226200,24/07/2000
RAVN,16.62000084,18.13999939,17.12726212,16.62000084,18.37999916,284100,24/11/2015
RAVN,21.375,19.88500023,14.0635252,19.71999931,21.375,194200,01/11/2007
AMSWA,5.75,5.690000057,2.96693182,5.650000095,5.840000153,12200,26/08/2005
AHL,22.89999962,23.20999908,17.88952637,22.89999962,23.34000015,205600,14/08/2006
CAAS,8.81000042,8.729999542,8.554815292,8.68999958,8.920000076,65300,23/03/2007
GTT,24.62000084,24.26000023,24.26000023,24.07999992,24.69000053,80200,19/08/2015
CLWT,3.519999981,3.289999962,3.289999962,3.25,3.720000029,24800,13/09/2013
AHL,25.60000038,25.32999992,19.52355576,25.18000031,25.61000061,725000,27/10/2006
GHDX,27.09000015,27.23999977,27.23999977,26.93000031,27.35000038,244200,22/05/2015
RAVN,1.277777791,1.284722209,0.019800788,1.277777791,1.284722209,127200,09/03/1992
GTS,20.06999969,20.06999969,20.06999969,19.87000084,20.27000046,105300,30/03/2015
AMSWA,3.92592597,3.777777672,1.43264544,3.777777672,3.92592597,32400,22/08/1985
PEZ,28.75,28.32999992,26.48060417,28.32999992,28.75,13000,24/07/2007
BRFS,3.641666651,3.666666746,1.841777444,3.641666651,3.75,74400,11/02/2005
RAVN,20.5,21.17499924,14.9758625,20.25,21.17499924,195600,23/10/2007
CCNE,14.14000034,13.85000038,7.882538319,13.81000042,14.14000034,14100,14/06/2004
AAPL,1.508928537,1.59375,1.070998907,1.504464269,1.602678537,147673400,02/11/2000
OXLC,15.97999954,16.04000092,5.343537807,15.90999985,16.15999985,1900,21/03/2012
CCNE,6.150000095,6.150000095,1.653219104,6.150000095,6.150000095,500,28/02/1996
AHH,15.64000034,15.61999989,15.61999989,15.56999969,15.75,235500,09/08/2018
MHF,10.0625,10,3.058136702,9.9375,10.0625,37800,04/03/1998
FLWS,3.680000067,3.779999971,3.779999971,3.660000086,3.779999971,195300,20/08/2012
DSKE,12.64000034,13.31999969,13.31999969,12.61999989,13.31999969,181200,06/02/2018
EGHT,0.930000007,0.980000019,0.980000019,0.930000007,1,119200,18/03/2008
GHDX,29.65999985,29.68000031,29.68000031,29.38999939,29.84000015,224500,02/03/2012
GTT,10.96000004,10.86999989,10.86999989,10.75,11.27000046,64800,07/08/2014
GTS,19.79999924,20,20,19.68000031,20.07999992,33900,10/08/2012
MHD,14.60000038,14.42000008,5.613239765,14.35000038,14.60000038,83200,14/04/2004
AAPL,84.48285675,81.85428619,55.00602341,81.48857117,84.94571686,257746300,20/04/2012
AAPL,0.598214269,0.598214269,0.401999563,0.589285731,0.598214269,34983200,30/01/1997
RAVN,1.708333373,1.854166627,0.042727254,1.708333373,1.854166627,156800,07/03/1994
AAPL,0.75,0.667410731,0.44849962,0.660714269,0.767857134,349560400,10/11/1997
AMSWA,7.5,7.75,3.306130648,7.5,7.875,285300,21/10/1992
AAPL,1.205357194,1.209821463,0.53492409,1.191964269,1.21875,27272000,27/09/1994
GTN,11.18999958,10.96000004,10.96000004,10.85000038,11.22999954,373700,19/12/2014
EGHT,1.220000029,1.25999999,1.25999999,1.220000029,1.320000052,259100,17/08/2007
RAVN,0.402777791,0.402777791,4.79E-05,0.395833343,0.402777791,166400,13/01/1984
RAVN,1.260416627,1.260416627,0.022746103,1.25,1.260416627,64800,26/10/1992
RAVN,0.434027791,0.434027791,0.001970361,0.434027791,0.434027791,4800,25/11/1988
CCNE,12.39999962,12.39999962,6.270018578,12.39999962,12.39999962,5500,15/11/2002
GTT,18.75,19.07999992,19.07999992,18.17000008,19.09000015,133200,08/05/2015
AMSWA,2.49000001,2.470000029,1.166388988,2.470000029,2.50999999,5200,04/11/2002
RRC,27.70999908,26.76000023,25.7555027,26.61000061,27.70999908,783800,14/08/2006
CRCM,15.22000027,15.26000023,15.26000023,15.02000046,15.34000015,99300,28/06/2017
AAPL,1.004464269,0.982142866,0.659999371,0.982142866,1.013392806,39110400,16/02/1996
BRFS,4.75,4.987500191,3.436952353,4.75,4.987500191,55200,14/10/2005
RAVN,33.86999893,33.29000092,29.56843948,33.06999969,33.88999939,87300,07/08/2012
PEY,16.93000031,17.01000023,16.06951523,16.93000031,17.05999947,166100,20/01/2017
RAVN,1.75,1.75,0.042433929,1.75,1.75,3200,17/05/1994
RRC,28.55999947,28.5,27.43018723,28.37999916,29,709900,09/08/2006
EGHT,14.25,14.25,14.25,14.05000019,14.30000019,274000,14/07/2017
BRFS,24.87000084,24.32999992,23.28172493,24.28000069,24.87999916,1207700,17/09/2014
AAPL,1.642857194,1.6875,0.145218343,1.607142806,1.741071463,62510000,17/10/1989
RRD,4.984375,5,1.128507972,4.984375,5.03125,553600,08/04/1981
EGHT,4.046800137,3.9375,3.9375,3.75,4.156199932,228800,01/11/2000
PEZ,19.69000053,19.60000038,18.56111908,19.60000038,19.69000053,1100,20/10/2009
MHF,8.75,8.625,2.350008726,8.625,8.75,5700,17/06/1996
AAPL,1.785714269,1.767857194,0.286304981,1.758928537,1.8125,21915600,23/09/1991
OXLC,10.92000008,10.92000008,8.776999474,10.85999966,10.93000031,111200,31/05/2017
FLWS,11.625,11,11,10.75,11.75,229700,14/02/2000
MHD,16.14999962,16.04000092,10.43092537,16.04000092,16.14999962,11600,09/11/2011
RAVN,1.458333373,1.416666627,0.025565835,1.416666627,1.458333373,82400,19/11/1992
MHD,13.625,13.5625,4.093775749,13.5625,13.625,4600,24/07/2000
FLWS,6.159999847,6.349999905,6.349999905,6.150000095,6.349999905,319100,06/06/2006
OXLC,19.95999908,19.45000076,5.690349102,19.45000076,19.95999908,3700,31/05/2011
GTN,8.279999733,8.270000458,6.627414703,8.25,8.340000153,174500,21/10/2002
AMSWA,2.519999981,2.549999952,1.204167128,2.50999999,2.660000086,32300,10/01/2002
RAVN,16.20999908,16.43000031,15.77218819,16.04000092,16.86000061,130700,26/04/2016
MHF,8.875,8.875,2.376284838,8.875,8.875,13800,13/03/1996
RRC,74.70999908,74.16999817,72.94467926,73.63999939,75.70999908,1906100,29/04/2013
BRFS,13.01000023,13.05000019,13.05000019,12.90999985,13.14000034,1017200,06/11/2017
ISTR,15.89999962,15.52499962,15.34857655,15.52499962,15.93999958,900,07/07/2015
RAVN,1.34375,1.333333373,0.133113295,1.333333373,1.34375,58400,05/11/1998
RRD,3.53125,3.5625,0.804062426,3.53125,3.59375,27200,05/06/1980
AAPL,5.269999981,5.320000172,3.57503581,5.255714417,5.332857132,81561900,06/05/2005
EGHT,3.190000057,3.289999962,3.289999962,3.089999914,3.299999952,991600,21/10/2004
EGHT,13.80000019,14.14999962,14.14999962,13.64999962,14.19999981,654100,31/08/2017
GTN,2.119999886,2.119999886,2.119999886,2.119999886,2.359999895,822700,19/03/2010
RRC,4.033329964,4.213329792,4.010580063,4,4.273330212,687900,02/06/2003
AMSWA,4,3.75,1.770834327,3.625,4,221900,06/03/1995
BRFS,6.375833511,6.512499809,5.356304646,6.375833511,6.540833473,85200,24/01/2006
RAVN,25.97999954,26.37999916,24.26586723,25.75,26.51000023,102800,06/11/2014
EGHT,2.269999981,2.220000029,2.220000029,2.220000029,2.269999981,551400,27/12/2010
RAVN,1.5,1.5,0.133758858,1.5,1.5,5600,10/09/1998
RRC,3.916670084,3.875,3.678645134,3.75,3.958329916,143700,19/07/1999
EGHT,7.859300137,7.8125,7.8125,7.6875,8.1875,111200,08/08/2000
EGHT,4.010000229,3.829999924,3.829999924,3.670000076,4.010000229,1134600,21/10/2011
GHDX,9.859999657,10,10,9.800000191,10,20000,22/12/2005
FLWS,8.529999733,8.390000343,8.390000343,8.31000042,8.609999657,128400,18/04/2008
BRFS,17.69000053,17.65999985,15.95166302,17.44000053,17.93000031,1199000,25/02/2011
RAVN,11.37250042,11.25,7.408498287,11.18500042,11.37250042,214400,06/10/2004
PEY,11.98999977,11.97000027,10.24191093,11.94999981,12.02000046,87900,27/03/2014
MHD,15.13000011,15.13000011,9.553689003,15.02999973,15.14000034,20100,02/06/2011
AMSWA,2.930000067,2.960000038,1.397778273,2.890000105,3.049999952,19300,24/01/2003
AMSWA,17.5,17.375,7.278635025,17,17.5,121900,22/01/1992
AAPL,41.99714279,41.59428406,27.95133209,41.5728569,42.10428619,120708700,27/09/2010
RAVN,0.354166657,0.347222209,4.13E-05,0.347222209,0.354166657,8000,05/03/1984
CLWT,22.32999992,21.63332939,21.63332939,20.97332954,22.91666985,15000,08/04/2004
AAPL,1.160714269,1.1875,0.422037452,1.125,1.196428537,52264800,31/03/1994
GHDX,29.70000076,29.37000084,29.37000084,29.22999954,29.70000076,100200,23/05/2017
GTT,1.299999952,1.289999962,1.289999962,1.289999962,1.320000052,1006500,11/09/2009
RAVN,1.625,1.708333373,0.05757061,1.625,1.708333373,92000,10/07/1995
AMSWA,7.75,8.375,3.417032957,7.75,8.75,178900,17/10/1990
MHD,12.5,12.5,3.727982759,12.5,12.5625,33700,31/05/2000
FLWS,2.099999905,2.079999924,2.079999924,2.00999999,2.140000105,288500,22/11/2010
AMSWA,6.125,6.5,3.06944418,6.125,6.5,177500,29/12/1995
APO,22.14999962,22.20999908,15.80107689,21.56999969,22.46999931,634400,04/02/2013
RAVN,14.78999996,14.64999962,11.66754436,14.47999954,14.78999996,80400,26/02/2010
AMSWA,2.950000048,2.640000105,1.246667147,2.5,2.950000048,116300,17/12/2001
AAPL,1.247767806,1.25,0.839999259,1.223214269,1.272321463,70182000,22/07/1998
EGHT,2.210000038,2.150000095,2.150000095,2.109999895,2.210000038,1249100,07/03/2005
AAPL,25.08142853,25.05571365,16.83741951,24.83142853,25.40142822,138003600,18/08/2008
EGHT,2.900000095,2.849999905,2.849999905,2.829999924,2.960000038,684000,17/05/2011
AMSWA,7.125,6.4375,3.039931536,6.375,7.375,720800,21/11/1995
RRC,36.33000183,34.79000092,33.76718521,34.5,36.33000183,2692400,12/01/2009
RRC,6,5.916669846,5.191688538,5.916669846,6.25,119500,30/08/1993
AAPL,61.35142899,60.90142822,47.60856628,60.78142929,61.3928566,51949100,22/07/2013
AAPL,9.037142754,9.215714455,6.192953587,8.974286079,9.268571854,246466500,19/05/2006
EGHT,8.010000229,7.920000076,7.920000076,7.920000076,8.090000153,388800,09/09/2015
GTN,0.75,0.75,0.75,0.709999979,0.769999981,992700,15/05/2009
MHD,16.71999931,16.80999947,16.11939621,16.71999931,16.81999969,14200,06/12/2017
CLWT,3.130000114,3.279999971,3.279999971,3.130000114,3.329999924,6700,02/10/2013
OXLC,15.5,15.64999962,7.736236572,15.5,15.64999962,96500,11/03/2015
AAPL,1.321428537,1.303571463,0.875999033,1.298571467,1.362857103,87053400,04/09/2001
RAVN,0.579861104,0.576388896,0.003714735,0.576388896,0.579861104,33600,27/03/1989
PEZ,21.57999992,21.59000015,20.21539307,21.57999992,21.62000084,2400,14/01/2008
PEZ,22.29000092,22.29000092,20.87082291,22.29000092,22.48999977,11400,22/05/2008
AAPL,64.3171463,64.67571259,48.23187256,64.30000305,65.42571259,95813900,21/03/2013
AMSWA,2.5,2.4375,1.151042104,2.375,2.5625,90300,29/09/1998
MHD,16.10000038,16.04000092,14.60676861,15.85999966,16.10000038,67300,15/12/2016
MHF,9.25,9.25,1.768891096,9.25,9.375,22300,31/07/1991
RAVN,0.340277791,0.336805552,0.000133831,0.336805552,0.340277791,4800,16/10/1985
MHD,11.8125,11.8125,3.623696804,11.625,11.875,28400,13/10/2000
PEZ,45.34999847,45.63000107,44.92978668,45.34999847,45.65999985,17700,20/11/2015
BRFS,19.76000023,19.88999939,18.18813896,19.71999931,20.22999954,2145300,19/10/2011
EGHT,5.75,5.75,5.75,5.375,6,113400,23/10/2000
GTT,11.40999985,11.46000004,11.46000004,10.96000004,11.53999996,97100,12/06/2014
AAPL,0.40625,0.412946433,0.018649893,0.401785702,0.421875,29467200,30/09/1983
GTN,13.89999962,13.75,13.75,13.55000019,14.05000019,681000,11/09/2017
FLWS,5.6875,5.625,5.625,5.5,5.8125,78200,19/06/2000
PEZ,23.35000038,23.32999992,22.17365646,23.29999924,23.37000084,2900,18/10/2010
CLWT,17.875,17.65500069,17.65500069,17.32500076,18.14999962,8400,22/02/2005
AHL,26.54999924,26.54999924,19.93488503,26.20000076,26.60000038,477000,09/11/2005
FLWS,4.730000019,4.550000191,4.550000191,4.53000021,4.829999924,155800,10/11/2008
VIAV,86.74629974,85.32423401,85.32423401,84.04436493,87.45733643,1066400,24/06/1999
MHF,9.75,9.75,3.030135393,9.6875,9.75,6300,16/06/1998
CAAS,5.78000021,5.71999979,5.60521698,5.599999905,5.940000057,68600,14/07/2008
GHDX,31.12000084,31.30999947,31.30999947,30.76000023,31.87000084,578400,19/12/2014
ISTR,22.89999962,23,22.87784195,22.89999962,23,3800,19/09/2017
